4|(object_2 ORANGE CYLINDER,)|next to the sphere|next to the sphere|'RelationLandmarkPhrase\n  Relation "next to"\n  ReferringExpression\n    Article "the"\n    NounPhrase\n      Noun "sphere"\n'|
5|(object_2 PURPLE SPHERE,)|about in the middle of the table and next to the right of the green rectangular cube| in the middle of the table and next to the right of the green rectangular cube|'RelationLandmarkPhrase\n  OnRelation "in"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      NounPhrase\n        Noun "middle"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
2|(object_5 PURPLE BOX,)|close to the left edge of the table, nearest a yellow rectangle and a fatter, purple rectangle|close to the left edge of the table, nearest a yellow rectangle and a fatter, purple rectangle|'RelationLandmarkPhrase\n  Relation "close to"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      AdjectiveNounPhrase\n        AdjectivePhrase\n          OrientationAdjective\n            Direction "left"\n        Noun "edge"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
5|(object_4 PURPLE BOX,)|to the very front of the table|to the front of the table|'RelationLandmarkPhrase\n  OrientationRelation\n    DestinationTag "to"\n    Article "the"\n    Direction "front"\n    BelongingTag "of"\n  ReferringExpression\n    Article "the"\n    NounPhrase\n      Noun "table"\n'|
2|(object_3 PURPLE BOX,)|very slightly to the left of the middle of the table| to the left of the middle of the table|'RelationLandmarkPhrase\n  OrientationRelation\n    DestinationTag "to"\n    Article "the"\n    Direction "left"\n    BelongingTag "of"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      NounPhrase\n        Noun "middle"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
3|(object_2 BLUE CYLINDER,)|in front of the brown cylinder|in front of the brown cylinder|'RelationLandmarkPhrase\n  Relation "in front of"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "brown"\n      Noun "cylinder"\n'|
2|(object_3 PURPLE BOX,)|in the middle of the table|in the middle of the table|'RelationLandmarkPhrase\n  OnRelation "in"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      NounPhrase\n        Noun "middle"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
5|(object_2 PURPLE SPHERE,)|next to the green cube|next to the green cube|'RelationLandmarkPhrase\n  Relation "next to"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "green"\n      Noun "cube"\n'|
2|(object_3 PURPLE BOX,)|in the middle of the table, closer to the right side of the table|in the middle of the table, closer to the right side of the table|'RelationLandmarkPhrase\n  OnRelation "in"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      NounPhrase\n        Noun "middle"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
3|(object_5 ORANGE BOX,)|in front of the green circle|in front of the green circle|'RelationLandmarkPhrase\n  Relation "in front of"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "green"\n      Noun "circle"\n'|
2|(object_3 PURPLE BOX,)|in the middle of the table|in the middle of the table|'RelationLandmarkPhrase\n  OnRelation "in"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      NounPhrase\n        Noun "middle"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
1|(object_3 ORANGE BOX,)|near the middle of the table|near the middle of the table|'RelationLandmarkPhrase\n  Relation "near"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      NounPhrase\n        Noun "middle"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
3|(object_1 GREEN CYLINDER,)|at the end of the table|at the end of the table|'RelationLandmarkPhrase\n  Relation "at"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      NounPhrase\n        Noun "end"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
2|(object_3 PURPLE BOX,)|in the middle of the table|in the middle of the table|'RelationLandmarkPhrase\n  OnRelation "in"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      NounPhrase\n        Noun "middle"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
1|(object_1 BLUE SPHERE,)|slightly in front of a orange cylinder, obscuring the right side of the cylinder from view| in front of a orange cylinder, obscuring the right side of the cylinder from view|'RelationLandmarkPhrase\n  Relation "in front of"\n  ReferringExpression\n    Article "a"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "orange"\n      Noun "cylinder"\n'|
1|(object_4 PINK BOX,)|behind the orange cylinder, orange box, and blue sphere|behind the orange cylinder, orange box, and blue sphere|'RelationLandmarkPhrase\n  Relation "behind"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "orange"\n      Noun "cylinder"\n'|
2|(object_3 PURPLE BOX,)|above the square cube|above the square cube|'RelationLandmarkPhrase\n  Relation "above"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "square"\n      Noun "cube"\n'|
3|(object_2 BLUE CYLINDER,)|near the far left corner of the table|near the far left corner of the table|'RelationLandmarkPhrase\n  Relation "near"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      AdjectiveNounPhrase\n        TwoAdjectivePhrase\n          OrientationAdjective\n            Direction "far"\n          OrientationAdjective\n            Direction "left"\n        Noun "corner"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
4|(object_3 GREEN BOX,)|at the far end of the table, towards the right middle|at the far end of the table, towards the right middle|'RelationLandmarkPhrase\n  Relation "at"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      AdjectiveNounPhrase\n        AdjectivePhrase\n          OrientationAdjective\n            Direction "far"\n        Noun "end"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|'RelationLandmarkPhrase\n  Relation "towards"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        OrientationAdjective\n          Direction "right"\n      Noun "middle"\n'|
1|(object_1 BLUE SPHERE,)|near the circular block|near the circular block|'RelationLandmarkPhrase\n  Relation "near"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "circular"\n      Noun "block"\n'|
5|(object_3 BLUE BOX,)|at the very far end of the table, just after the yellow sphere|at the far end of the table, after the yellow sphere|'RelationLandmarkPhrase\n  Relation "at"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      AdjectiveNounPhrase\n        AdjectivePhrase\n          OrientationAdjective\n            Direction "far"\n        Noun "end"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
1|(object_2 ORANGE CYLINDER,)|to the imediate left and slightly behind the blue sphere|to the imediate left and behind the blue sphere|'RelationLandmarkPhrase\n  Relation "behind"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "blue"\n      Noun "sphere"\n'|
4|(object_5 YELLOW BOX,)|next to the cube|next to the cube|'RelationLandmarkPhrase\n  Relation "next to"\n  ReferringExpression\n    Article "the"\n    NounPhrase\n      Noun "cube"\n'|
5|(object_2 PURPLE SPHERE,)|next to a green cube|next to a green cube|'RelationLandmarkPhrase\n  Relation "next to"\n  ReferringExpression\n    Article "a"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "green"\n      Noun "cube"\n'|
1|(object_1 BLUE SPHERE,)|next to the orange cylinder|next to the orange cylinder|'RelationLandmarkPhrase\n  Relation "next to"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "orange"\n      Noun "cylinder"\n'|
4|(object_4 YELLOW BOX,)|close to the closest edge to the camera, in front of the round circle|close to the closest edge to the camera, in front of the round circle|'RelationLandmarkPhrase\n  Relation "in front of"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "round"\n      Noun "circle"\n'|
2|(object_2 PURPLE BOX,)|in the front left corner of the table, closest to the viewer|in the front left corner of the table, closest to the viewer|'RelationLandmarkPhrase\n  OnRelation "in"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      AdjectiveNounPhrase\n        TwoAdjectivePhrase\n          OrientationAdjective\n            Direction "front"\n          OrientationAdjective\n            Direction "left"\n        Noun "corner"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
1|(object_5 PURPLE BOX,)|near the back right corner of the table, halfway between the edge and the middle of the table|near the back right corner of the table, halfway between the edge and the middle of the table|'RelationLandmarkPhrase\n  Relation "near"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      AdjectiveNounPhrase\n        TwoAdjectivePhrase\n          OrientationAdjective\n            Direction "back"\n          OrientationAdjective\n            Direction "right"\n        Noun "corner"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
3|(object_3 ORANGE CYLINDER,)|near the edge of the table, adjacent to the green cylinder|near the edge of the table, adjacent to the green cylinder|'RelationLandmarkPhrase\n  Relation "near"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      NounPhrase\n        Noun "edge"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
4|(object_4 YELLOW BOX,)|in front of the red sphere|in front of the red sphere|'RelationLandmarkPhrase\n  Relation "in front of"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "red"\n      Noun "sphere"\n'|
2|(object_3 PURPLE BOX,)|in the middle of the table|in the middle of the table|'RelationLandmarkPhrase\n  OnRelation "in"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      NounPhrase\n        Noun "middle"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
3|(object_2 BLUE CYLINDER,)|on the far side of the table|on the far side of the table|'RelationLandmarkPhrase\n  OnRelation "on"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      AdjectiveNounPhrase\n        AdjectivePhrase\n          OrientationAdjective\n            Direction "far"\n        Noun "side"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
1|(object_5 PURPLE BOX,)|at the edge of the table|at the edge of the table|'RelationLandmarkPhrase\n  Relation "at"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      NounPhrase\n        Noun "edge"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
5|(object_1 YELLOW SPHERE,)|next to the blue prism|next to the blue prism|'RelationLandmarkPhrase\n  Relation "next to"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "blue"\n      Noun "prism"\n'|
5|(object_2 PURPLE SPHERE,)|next to a cube|next to a cube|'RelationLandmarkPhrase\n  Relation "next to"\n  ReferringExpression\n    Article "a"\n    NounPhrase\n      Noun "cube"\n'|
2|(object_5 PURPLE BOX,)|on the left side of the table, a bit farther away from the middle|on the left side of the table, a bit farther away from the middle|'RelationLandmarkPhrase\n  OnRelation "on"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      AdjectiveNounPhrase\n        AdjectivePhrase\n          OrientationAdjective\n            Direction "left"\n        Noun "side"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
4|(object_2 ORANGE CYLINDER,)|to the left of the red sphere|to the left of the red sphere|'RelationLandmarkPhrase\n  OrientationRelation\n    DestinationTag "to"\n    Article "the"\n    Direction "left"\n    BelongingTag "of"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "red"\n      Noun "sphere"\n'|
2|(object_2 PURPLE BOX,)|at the front left corner of the table|at the front left corner of the table|'RelationLandmarkPhrase\n  Relation "at"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      AdjectiveNounPhrase\n        TwoAdjectivePhrase\n          OrientationAdjective\n            Direction "front"\n          OrientationAdjective\n            Direction "left"\n        Noun "corner"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
5|(object_5 GREEN BOX,)|to the left of the purple sphere and behind the purple cube|to the left of the purple sphere and behind the purple cube|'RelationLandmarkPhrase\n  OrientationRelation\n    DestinationTag "to"\n    Article "the"\n    Direction "left"\n    BelongingTag "of"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "purple"\n      Noun "sphere"\n'|'RelationLandmarkPhrase\n  Relation "behind"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "purple"\n      Noun "cube"\n'|
4|(object_1 RED SPHERE,)|next to the orange object|next to the orange object|'RelationLandmarkPhrase\n  Relation "next to"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "orange"\n      Noun "object"\n'|
5|(object_1 YELLOW SPHERE,)|slightly in front of the the blue cube, but behind all other objects, towards the back side of the table| in front of the the blue cube, but behind all other objects, towards the back side of the table|'RelationLandmarkPhrase\n  Relation "towards"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      AdjectiveNounPhrase\n        AdjectivePhrase\n          OrientationAdjective\n            Direction "back"\n        Noun "side"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
2|(object_2 PURPLE BOX,)|on the corner of the table|on the corner of the table|'RelationLandmarkPhrase\n  OnRelation "on"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      NounPhrase\n        Noun "corner"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
1|(object_3 ORANGE BOX,)|in the middle of the table|in the middle of the table|'RelationLandmarkPhrase\n  OnRelation "in"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      NounPhrase\n        Noun "middle"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
5|(object_1 YELLOW SPHERE,)|next to the blue square|next to the blue square|'RelationLandmarkPhrase\n  Relation "next to"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "blue"\n      Noun "square"\n'|
3|(object_1 GREEN CYLINDER,)|near the back edge of the table|near the back edge of the table|'RelationLandmarkPhrase\n  Relation "near"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      AdjectiveNounPhrase\n        AdjectivePhrase\n          OrientationAdjective\n            Direction "back"\n        Noun "edge"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
5|(object_5 GREEN BOX,)|near the sphere and at the edge of the table|near the sphere and at the edge of the table|'RelationLandmarkPhrase\n  Relation "near"\n  ReferringExpression\n    Article "the"\n    NounPhrase\n      Noun "sphere"\n'|'RelationLandmarkPhrase\n  Relation "at"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      NounPhrase\n        Noun "edge"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
4|(object_4 YELLOW BOX,)|close to the red sphere|close to the red sphere|'RelationLandmarkPhrase\n  Relation "close to"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "red"\n      Noun "sphere"\n'|
2|(object_3 PURPLE BOX,)|in the middle of the table, a little bit to the right|in the middle of the table, a bit to the right|'RelationLandmarkPhrase\n  OnRelation "in"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      NounPhrase\n        Noun "middle"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
5|(object_5 GREEN BOX,)|to the left of a small purple sphere and about two-thirds table-length away from the front edge of the table|to the left of a purple sphere and two-thirds table-length away from the front edge of the table|'RelationLandmarkPhrase\n  OrientationRelation\n    DestinationTag "to"\n    Article "the"\n    Direction "left"\n    BelongingTag "of"\n  ReferringExpression\n    Article "a"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "purple"\n      Noun "sphere"\n'|
4|(object_1 RED SPHERE,)|in the middle of the table|in the middle of the table|'RelationLandmarkPhrase\n  OnRelation "in"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      NounPhrase\n        Noun "middle"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
5|(object_3 BLUE BOX,)|next to the yellow sphere|next to the yellow sphere|'RelationLandmarkPhrase\n  Relation "next to"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "yellow"\n      Noun "sphere"\n'|
5|(object_5 GREEN BOX,)|next to a purple ball|next to a purple ball|'RelationLandmarkPhrase\n  Relation "next to"\n  ReferringExpression\n    Article "a"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "purple"\n      Noun "ball"\n'|
2|(object_5 PURPLE BOX,)|placed behind all purple objects, but in front of all other objects; towards the left side of the table| behind all purple objects, but in front of all other objects; towards the left side of the table|'RelationLandmarkPhrase\n  Relation "towards"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      AdjectiveNounPhrase\n        AdjectivePhrase\n          OrientationAdjective\n            Direction "left"\n        Noun "side"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
3|(object_1 GREEN CYLINDER,)|on the far end of the table, a third from the right|on the far end of the table, a third from the right|'RelationLandmarkPhrase\n  OnRelation "on"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      AdjectiveNounPhrase\n        AdjectivePhrase\n          OrientationAdjective\n            Direction "far"\n        Noun "end"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
4|(object_1 RED SPHERE,)|more or less in the middle of the table, next to the orange cylinder|more or less in the middle of the table, next to the orange cylinder|'RelationLandmarkPhrase\n  Relation "next to"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "orange"\n      Noun "cylinder"\n'|
2|(object_3 PURPLE BOX,)|in the middle of the table|in the middle of the table|'RelationLandmarkPhrase\n  OnRelation "in"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      NounPhrase\n        Noun "middle"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
3|(object_3 ORANGE CYLINDER,)|on the far edge of the table, on the left side, a little bit closer to the left edge of the table than to the center line|on the far edge of the table, on the left side, a bit closer to the left edge of the table than to the center line|'RelationLandmarkPhrase\n  OnRelation "on"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      AdjectiveNounPhrase\n        AdjectivePhrase\n          OrientationAdjective\n            Direction "far"\n        Noun "edge"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|'RelationLandmarkPhrase\n  OnRelation "on"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        OrientationAdjective\n          Direction "left"\n      Noun "side"\n'|
5|(object_1 YELLOW SPHERE,)|next to a blue rectangle, behind three other objects|next to a blue rectangle, behind three other objects|'RelationLandmarkPhrase\n  Relation "next to"\n  ReferringExpression\n    Article "a"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "blue"\n      Noun "rectangle"\n'|
3|(object_1 GREEN CYLINDER,)|near the edge of the table|near the edge of the table|'RelationLandmarkPhrase\n  Relation "near"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      NounPhrase\n        Noun "edge"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
3|(object_4 GREEN BOX,)|to the right of the blue cylinder|to the right of the blue cylinder|'RelationLandmarkPhrase\n  OrientationRelation\n    DestinationTag "to"\n    Article "the"\n    Direction "right"\n    BelongingTag "of"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "blue"\n      Noun "cylinder"\n'|
2|(object_3 PURPLE BOX,)|to the right of the small purple cube|to the right of the purple cube|'RelationLandmarkPhrase\n  OrientationRelation\n    DestinationTag "to"\n    Article "the"\n    Direction "right"\n    BelongingTag "of"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "purple"\n      Noun "cube"\n'|
5|(object_1 YELLOW SPHERE,)|towards the top middle of the table|towards the top middle of the table|'RelationLandmarkPhrase\n  Relation "towards"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      AdjectiveNounPhrase\n        AdjectivePhrase\n          OrientationAdjective\n            Direction "top"\n        Noun "middle"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
2|(object_1 YELLOW BOX,)|near the corner of the table|near the corner of the table|'RelationLandmarkPhrase\n  Relation "near"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      NounPhrase\n        Noun "corner"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
3|(object_2 BLUE CYLINDER,)|next to the green rectangular prism|next to the green rectangular prism|'RelationLandmarkPhrase\n  Relation "next to"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      TwoAdjectivePhrase\n        Adjective "green"\n        Adjective "rectangular"\n      Noun "prism"\n'|
2|(object_4 GREEN BOX,)|near the end of the table, almost near a corner|near the end of the table, near a corner|'RelationLandmarkPhrase\n  Relation "near"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      NounPhrase\n        Noun "end"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|'RelationLandmarkPhrase\n  Relation "near"\n  ReferringExpression\n    Article "a"\n    NounPhrase\n      Noun "corner"\n'|
3|(object_4 GREEN BOX,)|just near to the small cylinder| near to the cylinder|'RelationLandmarkPhrase\n  DistanceRelation\n    MeasurePhrase\n      DistanceMeasure "near to"\n  ReferringExpression\n    Article "the"\n    NounPhrase\n      Noun "cylinder"\n'|
5|(object_5 GREEN BOX,)|in the middle of the table|in the middle of the table|'RelationLandmarkPhrase\n  OnRelation "in"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      NounPhrase\n        Noun "middle"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
5|(object_3 BLUE BOX,)|in the back middle of the table|in the back middle of the table|'RelationLandmarkPhrase\n  OnRelation "in"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      AdjectiveNounPhrase\n        AdjectivePhrase\n          OrientationAdjective\n            Direction "back"\n        Noun "middle"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
